,CUSTOMER_ID,COLLEGE,DATA,INCOME,OVERCHARGE,LEFTOVER,HOUSE,LESSTHAN600k,CHILD,JOB_CLASS,REVENUE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,TIME_CLIENT,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,CHURNED,CHURN_PROBABILITY
3513,C114004,zero,221.31147540983608,20642.5,0,51,620035.0,False,4,3,162.0,133,1,3.5,2,very_sat,very_little,actively_looking_into_it,1,0.18212253
3514,C114005,zero,113.63636363636364,42953.0,0,56,896328.0,False,5,4,92.0,254,0,1.5,1,avg,little,never_thought,1,0.16550392
3515,C114006,zero,156.25,84443.5,192,86,378205.0,True,2,3,132.0,879,20,4.0,1,very_unsat,little,actively_looking_into_it,0,0.73906296
3516,C114014,zero,564.7058823529412,35432.5,70,0,342420.0,True,5,3,252.0,295,5,2.2,13,very_unsat,little,considering,0,0.54311025
3517,C114021,one,62.0689655172414,60909.0,0,19,,,3,1,143.0,174,0,1.6,6,very_sat,little,perhaps,1,0.07143694
3518,C114024,zero,122.6158038147139,23633.0,67,20,309330.0,True,2,2,269.0,163,3,2.5,4,unsat,little,never_thought,1,0.28018278
3519,C114034,zero,465.5172413793104,77120.0,190,0,976624.0,False,2,4,229.0,163,15,4.5,1,very_unsat,very_high,actively_looking_into_it,1,0.35575426
3520,C114035,one,62.99212598425197,82338.5,81,20,624259.0,False,3,3,219.0,450,4,1.8,6,very_sat,little,never_thought,1,0.13975507
3521,C114039,one,870.0,59151.0,0,18,178762.0,True,1,4,146.0,611,1,2.9,5,very_sat,very_high,considering,1,0.1107977
3522,C114041,one,376.271186440678,16111.0,0,49,206733.0,True,4,4,155.0,214,0,6.4,2,unsat,very_little,no,1,0.32381004
3523,C114045,one,35.1035103510351,63416.0,181,83,903098.0,False,4,2,127.0,258,24,2.3,2,unsat,very_high,never_thought,1,0.057338953
3524,C114054,zero,208.42105263157896,25034.0,0,85,906586.0,False,3,2,152.0,382,0,7.6,2,very_unsat,very_high,considering,1,0.12731642
3525,C114055,zero,308.9700996677741,63200.0,71,13,891059.0,False,2,4,101.0,848,16,2.1,4,very_unsat,high,actively_looking_into_it,1,0.3395911
3526,C114058,one,570.0,58035.5,0,0,442070.0,True,4,4,127.0,340,1,1.9,13,very_unsat,very_high,no,1,0.33626735
3527,C114061,zero,355.1020408163265,60858.0,75,7,,,3,3,109.0,723,3,2.9,5,unsat,little,considering,1,0.2899412
3528,C114062,zero,161.0738255033557,52576.0,49,0,872452.0,False,2,3,168.0,297,4,1.8,12,unsat,little,considering,1,0.07108188
3529,C114071,one,246.66666666666669,22969.5,0,35,864114.0,False,2,4,153.0,138,0,4.7,2,unsat,very_little,never_thought,1,0.055505097
3530,C114073,one,520.0,69730.0,0,5,427563.0,True,3,1,136.0,434,1,2.6,5,very_unsat,very_little,no,1,0.13653964
3531,C114082,zero,346.15384615384613,85477.5,212,0,235086.0,True,4,4,145.0,444,11,2.6,13,unsat,very_high,no,0,0.69482756
3532,C114083,zero,83.98656215005599,44491.0,53,74,999166.0,False,3,1,120.0,359,4,3.5,1,unsat,high,considering,1,0.07903451
3533,C114092,one,810.0,72098.5,0,0,193690.0,True,0,3,198.0,526,0,1.7,13,very_unsat,very_little,actively_looking_into_it,1,0.49099743
3534,C114094,zero,33.457249070631974,44746.0,166,81,911598.0,False,2,3,133.0,348,27,2.2,2,very_sat,little,actively_looking_into_it,1,0.06314409
3535,C114095,one,250.0,71664.5,52,22,309444.0,True,3,3,106.0,479,3,3.1,4,sat,little,considering,1,0.31940556
3536,C114096,zero,340.00000000000006,19106.0,0,20,435049.0,True,3,1,184.0,176,17,4.4,4,very_unsat,very_little,considering,1,0.2333619
3537,C114100,one,415.5124653739613,42099.5,201,6,292717.0,True,3,2,176.0,136,13,3.0,6,very_unsat,very_high,considering,0,0.69667166
3538,C114101,zero,101.69491525423727,44337.0,214,63,901690.0,False,3,3,228.0,246,23,2.2,1,very_unsat,very_little,actively_looking_into_it,1,0.18272209
3539,C114102,one,116.12903225806453,27802.5,55,0,850640.0,False,3,3,146.0,245,5,1.6,12,unsat,little,considering,1,0.059099257
3540,C114105,one,119.83471074380164,58315.5,196,43,893484.0,False,3,1,126.0,380,15,1.9,12,unsat,little,considering,1,0.15656197
3541,C114107,zero,668.5714285714286,28481.5,75,0,735187.0,False,2,4,229.0,190,3,4.9,8,very_unsat,little,considering,1,0.09942591
3542,C114113,one,80.89887640449437,29607.0,0,79,363933.0,True,2,4,116.0,328,0,1.4,2,very_sat,little,considering,1,0.43870908
3543,C114121,zero,282.60869565217394,21567.0,38,8,892861.0,False,0,2,123.0,155,3,2.3,4,very_unsat,avg,considering,1,0.09826189
3544,C114122,zero,270.9030100334448,52266.0,199,0,985968.0,False,1,1,108.0,368,27,1.7,9,very_sat,very_high,considering,1,0.10477674
3545,C114127,one,659.4202898550724,64711.5,64,25,481293.0,True,3,3,224.0,641,0,9.1,5,unsat,very_little,no,1,0.24719304
3546,C114132,one,368.02973977695166,75734.0,169,0,893636.0,False,2,2,146.0,811,1,3.3,14,avg,very_little,never_thought,1,0.25930554
3547,C114133,zero,642.1052631578948,54399.0,185,0,281717.0,True,3,4,181.0,296,24,6.1,13,sat,very_little,considering,0,0.66964674
3548,C114139,one,299.1913746630728,47326.5,201,7,,,4,3,106.0,378,17,2.7,5,very_unsat,very_high,actively_looking_into_it,0,0.68241537
3549,C114141,zero,0.0,66350.5,229,0,152451.0,True,0,2,95.0,334,14,0.7,15,very_unsat,very_high,considering,1,0.13193059
3550,C114142,zero,533.3333333333334,55453.0,0,8,391969.0,True,3,2,110.0,725,0,3.2,6,unsat,little,never_thought,1,0.09834266
3551,C114143,zero,529.4117647058824,40524.5,0,41,338020.0,True,3,4,354.0,324,0,7.0,2,very_unsat,very_little,actively_looking_into_it,1,0.43547034
3552,C114150,zero,1080.0,13033.5,0,0,158099.0,True,3,3,189.0,248,0,2.6,11,very_sat,little,considering,1,0.3136319
3553,C114158,zero,1350.0,32356.0,0,8,196294.0,True,3,4,124.0,359,0,9.1,4,very_unsat,little,never_thought,1,0.097916126
3554,C114161,one,284.2105263157895,52200.5,0,28,406534.0,True,4,4,155.0,893,1,2.6,1,unsat,little,actively_looking_into_it,1,0.44238108
3555,C114166,one,118.11023622047242,97911.5,206,71,299077.0,True,2,2,110.0,687,22,2.0,2,very_sat,very_little,actively_looking_into_it,0,0.63975656
3556,C114167,zero,689.9999999999999,59541.0,0,26,233649.0,True,0,2,174.0,854,0,2.3,2,very_unsat,very_high,considering,1,0.21353209
3557,C114169,one,755.1020408163265,75706.0,47,28,369703.0,True,1,2,105.0,853,5,2.7,2,very_unsat,little,considering,1,0.4124744
3558,C114174,one,322.3880597014926,79208.0,235,7,224893.0,True,1,2,126.0,765,13,2.6,5,very_sat,very_high,perhaps,0,0.69620794
3559,C114179,one,116.54676258992808,54361.5,85,51,244706.0,True,2,1,176.0,291,4,1.7,2,unsat,little,considering,1,0.49350393
3560,C114182,zero,810.0,78068.5,0,0,239497.0,True,3,3,141.0,695,1,3.7,13,unsat,very_high,considering,1,0.2110874
3561,C114192,zero,566.9291338582677,94699.5,154,70,468070.0,True,1,4,134.0,773,24,2.8,2,very_unsat,very_high,considering,0,0.7073779
3562,C114196,zero,926.1744966442952,64390.5,49,0,926815.0,False,2,2,199.0,666,4,3.6,13,unsat,very_high,considering,1,0.20476282
3563,C114198,zero,1080.0,40592.5,0,5,210986.0,True,1,4,90.0,348,1,2.6,6,very_sat,very_high,actively_looking_into_it,1,0.22315931
3564,C114203,one,401.1627906976744,39575.0,72,0,746647.0,False,0,1,145.0,260,4,1.3,1,unsat,little,considering,1,0.13338041
3565,C114208,zero,377.89203084832906,54350.0,39,25,559388.0,True,2,4,132.0,603,4,3.9,2,unsat,avg,actively_looking_into_it,1,0.3886698
3566,C114215,zero,1080.0,27963.5,0,5,232408.0,True,4,2,140.0,273,0,5.4,1,very_unsat,very_high,never_thought,1,0.19881827
3567,C114217,one,112.58278145695364,48396.5,163,19,673676.0,False,2,3,135.0,230,18,1.7,4,unsat,little,considering,1,0.12512964
3568,C114222,zero,151.47783251231525,72592.0,192,52,644249.0,False,2,1,181.0,191,13,5.1,1,unsat,very_high,considering,1,0.22832513
3569,C114228,zero,49.36708860759494,79700.5,0,69,825827.0,False,4,4,108.0,531,1,1.3,2,very_sat,high,actively_looking_into_it,1,0.1609034
3570,C114229,zero,185.62874251497007,55449.0,62,84,272940.0,True,5,1,204.0,358,3,7.2,2,unsat,very_little,considering,1,0.38702345
3571,C114232,one,291.828793774319,84832.0,77,8,245141.0,True,3,1,133.0,671,4,1.5,6,unsat,little,no,1,0.36200094
3572,C114238,one,291.53605015673986,77505.5,219,0,,,2,2,115.0,447,26,2.1,8,very_unsat,very_high,never_thought,0,0.69157445
3573,C114243,zero,1290.0,11264.0,0,0,781503.0,False,1,1,133.0,193,0,4.3,12,very_unsat,very_high,considering,1,0.11568737
3574,C114245,one,334.71074380165294,40598.0,42,10,700468.0,False,4,1,155.0,398,4,2.7,6,avg,little,no,1,0.13408518
3575,C114251,one,87.34939759036143,74100.5,56,84,291435.0,True,4,4,152.0,709,13,1.9,15,very_unsat,very_little,no,1,0.3805877
3576,C114255,one,380.0,66087.0,0,20,291953.0,True,2,4,145.0,784,1,2.8,4,very_unsat,very_little,no,1,0.15725797
3577,C114260,one,178.02197802197804,17917.0,0,81,562106.0,True,2,1,126.0,215,3,4.4,1,avg,very_high,no,1,0.2993989
3578,C114263,one,1290.0,65080.5,0,7,458487.0,True,1,3,125.0,850,1,4.3,4,very_unsat,little,actively_looking_into_it,1,0.21832168
3579,C114270,zero,689.9999999999999,52917.5,0,0,,,1,2,159.0,515,1,1.3,10,unsat,very_high,actively_looking_into_it,1,0.4507652
3580,C114273,zero,364.1618497109827,91283.5,246,17,521801.0,True,1,3,132.0,515,14,2.2,6,unsat,little,actively_looking_into_it,0,0.7934528
3581,C114278,one,1650.0,11381.5,0,16,752369.0,False,1,3,91.0,196,0,4.5,4,very_sat,very_high,considering,1,0.07833558
3582,C114280,one,344.4444444444444,34539.5,0,17,423550.0,True,3,1,188.0,261,1,4.1,9,avg,very_little,never_thought,1,0.09591597
3583,C114288,zero,1016.5289256198346,24016.0,21,0,966232.0,False,1,2,132.0,144,4,3.1,5,very_sat,high,no,1,0.1154151
3584,C114290,one,507.6923076923077,57293.0,225,19,730406.0,False,0,3,119.0,256,14,4.5,5,very_unsat,little,no,1,0.2186423
3585,C114295,zero,172.52396166134184,44681.0,213,0,451911.0,True,2,2,112.0,357,18,1.8,15,very_unsat,very_high,considering,1,0.45960206
3586,C114300,zero,245.8100558659218,18437.0,67,37,705581.0,False,2,4,246.0,217,3,4.4,4,very_unsat,very_little,never_thought,1,0.09063554
3587,C114301,zero,153.02869287991496,72133.0,221,62,576237.0,True,3,1,152.0,745,29,2.8,2,very_unsat,little,actively_looking_into_it,0,0.74927926
3588,C114303,one,930.0,75371.0,0,87,274196.0,True,1,3,112.0,688,1,1.1,1,very_unsat,very_little,perhaps,0,0.69896895
3589,C114319,zero,1134.6153846153843,74675.5,56,0,254982.0,True,4,4,111.0,729,5,5.9,9,very_unsat,very_high,considering,1,0.39790255
3590,C114323,zero,89.16586768935761,98258.5,203,74,799140.0,False,4,3,207.0,444,10,1.1,1,very_unsat,little,considering,0,0.61502075
3591,C114329,one,313.1313131313132,67234.0,197,20,859948.0,False,0,1,173.0,348,16,2.1,6,very_sat,little,actively_looking_into_it,1,0.3319028
3592,C114335,one,594.4055944055943,30914.5,89,24,733258.0,False,2,2,113.0,216,5,7.5,5,avg,very_high,actively_looking_into_it,1,0.13432181
3593,C114349,one,641.5094339622643,73442.0,59,0,995087.0,False,4,1,198.0,623,3,4.4,12,sat,little,considering,1,0.2529996
3594,C114354,zero,90.00000000000001,25161.5,0,55,358206.0,True,1,3,152.0,314,0,1.3,2,very_unsat,little,no,1,0.33560872
3595,C114357,one,588.2352941176471,93762.5,155,0,693780.0,False,3,1,95.0,293,0,6.0,13,avg,little,considering,1,0.2805122
3596,C114359,one,62.5,73144.0,0,62,,,4,3,166.0,583,1,1.5,2,avg,little,no,1,0.30875063
3597,C114362,zero,586.3636363636363,20216.5,0,12,331798.0,True,4,1,198.0,202,1,4.3,4,very_unsat,little,considering,1,0.11979389
3598,C114367,zero,489.4736842105264,38225.5,0,9,,,4,1,141.0,338,3,4.1,1,very_sat,very_little,never_thought,1,0.1667825
3599,C114371,zero,1020.0,25416.5,0,21,594660.0,True,1,4,87.0,251,1,2.4,5,very_sat,little,actively_looking_into_it,1,0.2053268
3600,C114375,zero,780.0,79468.5,0,18,560905.0,True,0,4,136.0,547,29,2.6,6,very_sat,high,no,1,0.31284034
3601,C114385,zero,431.5068493150686,38661.5,46,0,466290.0,True,1,1,101.0,330,5,2.1,10,very_unsat,avg,considering,1,0.34226978
3602,C114387,one,399.2805755395683,93587.5,178,0,782389.0,False,4,3,106.0,485,18,1.7,8,unsat,very_little,considering,0,0.616874
3603,C114393,zero,1740.0,70771.5,0,0,525488.0,True,3,2,108.0,633,1,4.8,14,sat,very_high,actively_looking_into_it,1,0.45070255
3604,C114394,one,494.5945945945945,60111.5,0,27,214585.0,True,2,4,153.0,896,1,4.1,2,very_sat,very_high,considering,1,0.24094915
3605,C114396,zero,65.69343065693431,49062.5,174,0,795148.0,False,2,4,199.0,263,16,1.6,13,sat,very_little,actively_looking_into_it,1,0.05790478
3606,C114402,one,417.8571428571429,38434.0,0,18,219169.0,True,3,1,134.0,350,0,2.9,5,very_unsat,very_high,considering,1,0.10548109
3607,C114404,zero,165.07177033492823,44162.5,56,68,678900.0,False,2,2,206.0,318,3,3.6,1,unsat,very_high,actively_looking_into_it,1,0.19534916
3608,C114405,one,330.0970873786408,61508.0,209,0,617016.0,False,2,3,188.0,333,18,3.4,11,avg,little,no,1,0.34893364
3609,C114409,one,452.6315789473683,75589.0,185,0,509062.0,True,5,2,114.0,504,29,3.3,9,very_unsat,high,actively_looking_into_it,0,0.79910487
3610,C114410,zero,455.5873925501432,100459.0,249,0,225416.0,True,4,3,126.0,693,10,3.3,10,very_unsat,little,considering,0,0.6961642
3611,C114412,one,369.8630136986301,79942.0,46,14,485325.0,True,1,3,126.0,523,4,1.8,4,very_unsat,little,considering,1,0.27841103
3612,C114417,one,177.66497461928935,50991.5,41,45,765633.0,False,2,2,127.0,378,3,3.5,2,very_unsat,very_little,actively_looking_into_it,1,0.27904952
3613,C114442,zero,149.69450101832996,18170.5,72,81,231167.0,True,2,1,152.0,140,5,3.9,1,very_sat,very_high,actively_looking_into_it,0,0.5124477
3614,C114443,one,1620.0,55147.5,0,16,951457.0,False,1,2,279.0,773,1,5.4,4,very_unsat,little,considering,1,0.12482649
3615,C114446,one,281.48148148148147,63880.5,195,11,454500.0,True,2,1,87.0,342,13,3.8,5,very_unsat,very_high,considering,0,0.5652363
3616,C114448,zero,829.7872340425533,48885.5,41,44,578765.0,True,1,4,130.0,324,0,3.9,2,very_sat,little,never_thought,1,0.2818569
3617,C114457,zero,750.0,14825.0,0,6,675998.0,False,4,3,337.0,181,24,5.0,6,very_unsat,very_little,no,1,0.11195445
3618,C114458,zero,404.8442906574395,93029.0,189,11,557236.0,True,0,2,135.0,880,13,2.9,5,very_sat,little,actively_looking_into_it,0,0.7019812
3619,C114459,zero,155.33980582524276,89863.5,209,0,201659.0,True,3,1,175.0,408,19,1.6,12,very_unsat,very_little,no,0,0.52916455
3620,C114461,zero,316.1764705882353,32378.5,218,9,333352.0,True,2,4,181.0,175,27,3.3,6,very_unsat,avg,considering,0,0.5390165
3621,C114467,one,1350.0,72780.0,0,0,,,1,4,151.0,338,0,4.5,9,very_unsat,very_high,considering,1,0.25550705
3622,C114468,zero,2730.0,48360.5,0,0,254364.0,True,1,3,202.0,592,0,8.1,5,very_unsat,very_little,never_thought,1,0.20688766
3623,C114469,one,222.5806451612903,33209.5,0,21,478119.0,True,3,3,171.0,276,0,2.3,5,very_unsat,little,actively_looking_into_it,1,0.23573875
3624,C114472,zero,880.2395209580839,32310.5,67,57,264658.0,True,1,4,156.0,279,0,4.9,2,very_unsat,little,actively_looking_into_it,0,0.57349575
3625,C114474,one,600.0,38688.5,0,0,900613.0,False,3,1,153.0,343,1,3.0,11,very_unsat,little,never_thought,1,0.14690286
3626,C114476,zero,249.23076923076923,33746.0,225,0,907142.0,False,1,1,151.0,496,23,2.7,10,avg,very_high,never_thought,1,0.09652746
3627,C114485,zero,171.84942716857609,76482.0,61,45,163817.0,True,2,4,101.0,601,4,2.5,2,very_unsat,very_high,actively_looking_into_it,0,0.5385281
3628,C114492,zero,837.6623376623377,72618.0,54,10,751637.0,False,1,3,137.0,726,3,3.3,4,very_unsat,little,perhaps,1,0.26666474
3629,C114493,one,1200.0,19130.5,0,24,987624.0,False,1,2,69.0,187,0,3.0,4,very_unsat,little,never_thought,1,0.09517723
3630,C114512,zero,60.0,79314.5,0,15,188889.0,True,2,1,147.0,516,1,1.5,4,very_sat,high,never_thought,1,0.076655805
3631,C114525,zero,366.5594855305466,51017.0,211,16,440268.0,True,0,3,112.0,293,20,3.8,4,very_unsat,little,actively_looking_into_it,0,0.6944592
3632,C114530,one,635.7615894039735,75340.5,51,23,518074.0,True,1,4,103.0,838,3,2.2,5,very_unsat,very_high,considering,1,0.25370443
3633,C114534,zero,531.6455696202531,58836.5,58,0,934837.0,False,3,2,156.0,668,5,1.8,10,sat,little,never_thought,1,0.22795165
3634,C114546,one,780.0,75014.5,0,7,817785.0,False,1,3,76.0,442,12,3.6,4,very_unsat,little,considering,1,0.24983203
3635,C114547,one,460.81504702194366,55977.0,219,0,250723.0,True,2,4,125.0,135,18,4.9,9,very_unsat,little,considering,0,0.6776012
3636,C114551,one,503.64963503649625,21592.5,37,0,680760.0,False,2,2,153.0,141,5,3.3,15,sat,little,actively_looking_into_it,1,0.1038329
3637,C114553,one,224.48979591836735,95682.0,194,0,978369.0,False,2,3,175.0,434,24,2.2,12,very_sat,high,never_thought,1,0.34587038
3638,C114557,zero,104.81927710843372,30000.0,0,73,740013.0,False,4,2,118.0,388,0,3.9,1,sat,avg,perhaps,1,0.13459212
3639,C114558,one,158.10810810810807,61558.5,0,64,314119.0,True,3,1,183.0,827,0,2.9,1,very_sat,very_little,actively_looking_into_it,0,0.50165427
3640,C114562,one,550.3597122302158,96784.5,178,53,187184.0,True,0,1,109.0,833,10,3.1,2,very_unsat,little,never_thought,0,0.71209425
3641,C114575,zero,367.5496688741722,48133.5,202,0,,,3,4,190.0,380,18,2.7,10,very_unsat,very_little,never_thought,0,0.6040807
3642,C114577,one,108.8082901554404,36829.0,222,45,262203.0,True,2,4,137.0,165,15,2.8,1,very_unsat,avg,considering,0,0.64055806
3643,C114579,one,251.82481751824807,38705.5,174,0,,,2,2,84.0,209,12,2.3,12,very_sat,little,no,1,0.37498862
3644,C114582,zero,1320.0000000000002,23810.0,0,18,285437.0,True,1,1,131.0,130,0,5.4,5,very_unsat,little,actively_looking_into_it,1,0.20914692
3645,C114586,one,329.67032967032964,20368.5,14,25,951550.0,False,3,4,91.0,135,5,4.0,6,very_sat,very_little,no,1,0.06890774
3646,C114587,zero,302.158273381295,26142.0,87,23,456794.0,True,2,4,122.0,228,0,2.2,5,unsat,very_high,considering,1,0.44161558
3647,C114590,one,111.86440677966104,55490.0,60,43,716781.0,False,3,1,125.0,327,3,1.2,2,unsat,little,actively_looking_into_it,1,0.36816406
3648,C114591,zero,396.4285714285715,43847.5,0,18,465874.0,True,3,1,213.0,391,0,2.7,4,very_unsat,very_high,actively_looking_into_it,1,0.1988998
3649,C114599,one,545.4545454545455,27877.5,86,21,399344.0,True,2,3,239.0,188,3,5.2,4,very_unsat,little,considering,1,0.39999318
3650,C114607,zero,396.2264150943397,31355.0,59,87,802296.0,False,0,2,159.0,323,5,2.1,1,very_unsat,little,considering,1,0.18949503
3651,C114610,one,237.41007194244605,68797.0,77,24,374030.0,True,4,4,298.0,876,5,2.3,6,sat,little,considering,1,0.33837616
3652,C114614,zero,111.5702479338843,77268.5,72,7,975565.0,False,3,1,101.0,781,4,1.9,5,very_unsat,little,considering,1,0.21661311
3653,C114616,one,742.0494699646642,66215.5,183,23,154161.0,True,1,1,124.0,394,16,5.0,11,very_unsat,very_high,considering,0,0.78613746
3654,C114617,one,86.95652173913047,30161.0,67,73,485821.0,True,3,3,131.0,422,3,1.6,1,very_unsat,very_high,considering,1,0.46114588
3655,C114620,one,870.0,63770.5,0,87,284439.0,True,1,4,116.0,437,1,0.9,9,very_unsat,very_little,considering,1,0.49172342
3656,C114622,one,253.3333333333333,79664.0,0,35,504928.0,True,5,1,140.0,435,0,2.8,2,very_unsat,little,actively_looking_into_it,0,0.5172595
3657,C114623,one,555.5555555555554,30941.0,62,24,336082.0,True,1,1,336.0,203,5,1.0,6,very_unsat,little,actively_looking_into_it,0,0.68764865
3658,C114626,one,0.0,79406.5,0,18,447814.0,True,3,2,191.0,407,1,0.7,6,unsat,little,considering,1,0.05166644
3659,C114629,one,530.6122448979592,57029.5,151,19,494476.0,True,3,2,97.0,397,4,6.8,4,unsat,very_little,no,1,0.39800066
3660,C114633,zero,55.55555555555556,14934.0,0,71,827823.0,False,2,2,306.0,176,1,2.5,1,very_unsat,very_high,actively_looking_into_it,1,0.0563792
3661,C114638,one,450.0,77131.0,0,0,428674.0,True,1,1,163.0,496,0,1.5,14,sat,avg,no,1,0.2109983
3662,C114639,one,405.6939501779359,36130.5,181,0,,,4,4,125.0,196,15,2.8,13,avg,very_little,no,0,0.5284884
3663,C114644,one,488.3720930232558,66954.0,72,0,713924.0,False,1,1,220.0,832,3,1.8,10,unsat,little,no,1,0.22483814
3664,C114651,zero,870.0,26974.0,0,12,559422.0,True,0,1,115.0,293,1,1.9,6,avg,little,no,1,0.1276496
3665,C114656,one,237.93103448275855,83848.0,190,0,192739.0,True,2,2,198.0,549,20,2.3,13,avg,very_high,actively_looking_into_it,0,0.70723367
3666,C114669,zero,35.62945368171022,33774.5,182,56,240036.0,True,2,1,167.0,291,28,1.0,2,unsat,very_little,perhaps,1,0.3411957
3667,C114673,zero,900.0,21190.0,0,6,478442.0,True,1,3,259.0,156,15,2.0,5,sat,little,considering,1,0.22336978
3668,C114674,zero,268.9655172413793,47797.0,0,19,280743.0,True,4,2,149.0,259,0,1.6,11,very_sat,very_little,considering,1,0.1454969
3669,C114675,zero,163.58325219084708,81395.5,47,88,281272.0,True,3,1,222.0,518,0,5.6,2,very_sat,little,considering,1,0.37540692
3670,C114678,zero,92.75053304904053,30978.5,168,67,180058.0,True,4,1,101.0,185,17,1.9,2,very_unsat,very_little,considering,0,0.6479211
3671,C114684,one,960.0,60914.5,0,21,584584.0,True,0,1,170.0,644,0,2.2,10,very_unsat,very_high,actively_looking_into_it,1,0.2689476
3672,C114696,zero,585.3658536585367,95823.0,228,0,227705.0,True,2,2,205.0,373,26,4.4,12,very_unsat,very_little,considering,0,0.7195882
3673,C114701,one,112.97071129707116,54080.0,188,19,579357.0,True,3,4,126.0,397,12,0.8,5,very_sat,very_little,no,1,0.40364498
3674,C114705,zero,1110.0,36354.0,0,0,904574.0,False,0,3,92.0,291,0,3.7,8,very_unsat,little,no,1,0.12927997
3675,C114709,zero,54.69845722300139,85736.5,173,44,763419.0,False,2,4,122.0,738,19,2.3,2,unsat,very_high,no,1,0.22234952
3676,C114710,one,1102.4096385542166,64323.0,66,0,220911.0,True,4,3,189.0,779,4,7.1,10,very_unsat,very_high,considering,1,0.44680113
3677,C114716,zero,543.9560439560439,19452.5,82,0,193122.0,True,2,3,102.0,385,4,3.3,12,unsat,very_high,actively_looking_into_it,1,0.42652828
3678,C114720,one,59.92010652463382,73610.5,211,44,,,3,3,146.0,759,11,1.5,1,very_unsat,very_high,actively_looking_into_it,0,0.64960176
3679,C114721,one,335.4632587859425,67338.5,213,0,361421.0,True,1,3,190.0,150,12,3.5,10,very_unsat,very_high,considering,1,0.47335774
3680,C114727,zero,417.8571428571429,60120.5,0,18,285950.0,True,2,1,137.0,454,0,2.9,4,avg,very_little,actively_looking_into_it,1,0.14902896
3681,C114734,one,207.07964601769908,77482.0,75,39,194876.0,True,5,1,143.0,589,5,2.9,9,very_unsat,little,actively_looking_into_it,0,0.5640341
3682,C114736,zero,221.4411247803164,92281.5,219,25,810944.0,False,2,3,91.0,681,28,4.2,1,unsat,little,actively_looking_into_it,0,0.55853105
3683,C114738,zero,562.5,34577.0,0,6,773011.0,False,3,4,134.0,362,1,2.0,6,unsat,very_little,actively_looking_into_it,1,0.1770221
3684,C114743,zero,428.57142857142856,94122.5,208,0,741481.0,False,0,2,88.0,604,22,4.4,15,very_unsat,avg,never_thought,1,0.3977983
3685,C114746,one,527.6872964169381,81419.0,207,16,,,0,4,116.0,603,1,3.4,6,very_unsat,little,actively_looking_into_it,0,0.59728533
3686,C114749,one,626.5822784810125,58496.0,58,75,221416.0,True,1,1,89.0,650,5,4.3,1,unsat,little,considering,0,0.5341875
3687,C114750,one,1105.2631578947369,17610.5,52,8,390653.0,True,1,4,214.0,200,3,5.6,6,very_unsat,little,actively_looking_into_it,1,0.46661812
3688,C114752,zero,410.4234527687297,44040.5,207,16,449569.0,True,1,4,134.0,154,4,2.2,6,very_unsat,very_little,considering,0,0.52862823
3689,C114756,one,510.0,49840.0,0,78,226896.0,True,1,2,93.0,295,0,1.7,1,very_unsat,little,actively_looking_into_it,0,0.5943981
3690,C114757,one,689.9999999999999,42130.0,0,0,842615.0,False,1,2,229.0,266,0,2.3,12,very_unsat,very_little,considering,1,0.13337809
3691,C114758,zero,570.0,43892.0,0,18,218957.0,True,0,1,94.0,294,1,2.9,4,very_unsat,little,perhaps,1,0.09388155
3692,C114761,zero,1290.0,36033.5,0,0,467667.0,True,1,4,185.0,337,1,3.3,4,unsat,very_little,no,1,0.36883438
3693,C114770,zero,300.0,17624.0,0,18,951378.0,False,4,1,147.0,161,1,1.8,4,very_unsat,very_high,actively_looking_into_it,1,0.12686652
3694,C114773,one,1920.0,53846.5,0,0,277663.0,True,2,1,210.0,502,0,5.4,14,avg,little,actively_looking_into_it,0,0.52525246
3695,C114790,zero,213.5922330097088,72040.5,209,59,742811.0,False,0,4,126.0,705,16,2.2,5,very_unsat,little,actively_looking_into_it,0,0.5880269
3696,C114793,zero,35.593220338983045,63366.5,0,49,330877.0,True,2,2,111.0,740,0,0.7,2,avg,little,considering,1,0.1955136
3697,C114795,one,900.0,18883.5,0,6,259795.0,True,1,4,116.0,165,0,4.0,5,unsat,little,never_thought,1,0.09294635
3698,C114801,one,264.367816091954,70977.5,62,36,434764.0,True,3,2,204.0,721,11,2.6,1,very_unsat,little,actively_looking_into_it,0,0.63959783
3699,C114804,one,527.2727272727273,28616.0,65,0,709268.0,False,3,4,165.0,142,4,3.9,12,unsat,very_high,actively_looking_into_it,1,0.12432915
3700,C114810,zero,947.3684210526316,56957.0,52,81,785257.0,False,1,3,141.0,749,4,4.8,2,very_unsat,very_high,no,1,0.21971178
3701,C114811,one,241.28686327077747,83048.0,163,11,166179.0,True,2,3,75.0,864,10,2.0,5,avg,little,actively_looking_into_it,0,0.6415653
3702,C114812,zero,874.2857142857142,27884.0,75,47,951986.0,False,1,3,72.0,155,4,4.1,2,unsat,little,considering,1,0.12325138
3703,C114814,zero,173.91304347826087,57722.5,219,44,550491.0,True,3,1,110.0,253,17,3.4,1,very_sat,little,considering,1,0.48566812
3704,C114816,one,133.33333333333331,18961.5,0,80,513112.0,True,2,2,240.0,141,1,3.0,2,avg,very_little,actively_looking_into_it,1,0.38184327
